PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P09123,Adyar,1197,01-04-2007,48,1.0,1.0,3,AdjLand,Yes,08-04-1978,Others,NoSewr ,No Access,A,3.3,2.3,3.0,2.95,251597,89276,8116035
P00887,Anna Nagar,1656,24-05-2013,87,1.0,1.0,4,Normal Sale,No,28-05-1998,House,NoSewr ,Gravel,RM,2.6,4.0,3.6,3.35,374593,77502,12917000
P09558,Chrompet,837,12-10-2006,172,1.0,1.0,3,Normal Sale,Yes,16-10-1988,Commercial,NoSewr ,No Access,RH,4.5,2.1,4.8,3.63,338038,137328,10563700
P02349,KK Nagar,2364,20-10-2011,140,4.0,2.0,6,Family,No,25-10-1989,Commercial,AllPub,Paved,RM,2.8,2.7,4.6,3.49,853017,426508,18543840
P05374,KK Nagar,1632,07-03-2010,152,2.0,1.0,4,Partial,No,08-03-2004,Others,NoSewr ,Paved,RH,3.1,4.2,4.7,4.07,303869,128914,9208160
P00937,Chrompet,1089,19-04-2013,0,1.0,1.0,3,Normal Sale,Yes,27-04-1981,House,ELO,Paved,RL,2.7,2.9,3.1,2.9,235305,45251,9050200
P04799,Velachery,1725,28-06-2010,60,2.0,1.0,4,AbNormal,No,30-06-2002,House,AllPub,Paved,RL,4.1,2.5,2.5,2.9,314149,196343,9817160
P09344,Chrompet,1190,10-01-2007,56,1.0,1.0,3,AbNormal,No,18-01-1974,Commercial,AllPub,Paved,RH,3.3,4.0,2.5,3.34,315794,164213,12631750
P09745,Velachery,1760,01-10-2005,130,2.0,1.0,4,Partial,Yes,13-10-1957,House,AllPub,No Access,A,3.1,4.7,3.5,3.94,211721,119975,7057360
P05418,Karapakkam,1662,27-02-2010,154,2.0,2.0,4,AbNormal,No,02-03-1996,Commercial,AllPub,Gravel,RH,2.3,4.2,4.4,3.71,628450,128255,12825500
P01456,Chrompet,988,25-04-2012,41,1.0,1.0,3,AbNormal,Yes,04-05-1976,House,ELO,No Access,RL,3.6,4.6,4.8,4.36,218954,105422,8109400
P02819,Velachery,1550,19-07-2011,5,2.0,1.0,4,Partial,Yes,20-07-2005,House,NoSewr ,Paved,RL,3.5,3.9,2.5,3.38,349822,179909,9994920
P01121,Anna Nagar,1637,11-12-2012,182,1.0,1.0,4,AdjLand,No,20-12-1977,Others,AllPub,Paved,RM,4.0,2.6,3.9,3.61,471783,175234,13479510
P01685,Adyar,855,26-02-2012,117,1.0,1.0,3,Normal Sale,Yes,07-03-1975,House,ELO,Gravel,I,3.5,4.4,2.9,3.38,234452,31260,7815055
P05250,Chrompet,1036,02-04-2010,152,1.0,1.0,3,Normal Sale,No,06-04-1993,House,NoSewr ,No Access,RM,2.0,4.0,2.3,2.89,224466,33254,8313550
P05053,Adyar,682,08-05-2010,6,1.0,1.0,2,AdjLand,No,11-05-1996,Commercial,NoSewr ,No Access,RL,4.8,4.0,2.9,3.69,343368,49053,9810510
P07656,KK Nagar,1703,11-09-2008,104,2.0,1.0,4,AdjLand,Yes,14-09-1998,Commercial,AllPub,Paved,RM,2.5,2.5,3.9,3.06,505021,342111,16291000
P04597,Karapakkam,1353,03-08-2010,20,2.0,2.0,4,AbNormal,Yes,05-08-2002,Others,ELO,No Access,RL,3.7,2.3,2.5,,291512,77165,8573875
P00617,Chrompet,740,25-11-2013,112,1.0,1.0,2,Normal Sale,Yes,27-11-2004,House,AllPub,Gravel,RL,5.0,4.9,3.6,4.54,243074,54017,9002750
P06822,KK Nagar,1926,13-05-2009,198,3.0,2.0,5,Partial,No,15-05-2001,House,NoSewr ,Gravel,RH,2.7,3.2,3.8,3.29,373918,118080,9839960
P04317,Adyar,1205,23-09-2010,106,2.0,2.0,4,Family,No,24-09-2004,Commercial,NoSeWa,Paved,RL,4.3,2.7,2.3,2.98,499782,114236,14279490
P09730,Velachery,1841,27-10-2005,106,3.0,2.0,5,Family,No,05-11-1969,House,ELO,Gravel,RL,3.6,2.5,3.9,3.2,296135,197423,9871170
P02772,Adyar,731,31-07-2011,191,1.0,1.0,2,AdjLand,Yes,05-08-1988,House,NoSeWa,No Access,RL,3.5,2.2,4.4,3.69,263853,103942,7995545
P03060,Karapakkam,1389,02-06-2011,17,2.0,2.0,4,AdjLand,Yes,09-06-1981,Commercial,ELO,No Access,RH,3.6,3.2,2.8,3.16,505517,274738,10989500
P05471,Karapakkam,1353,18-02-2010,128,2.0,2.0,4,Normal Sale,Yes,26-02-1979,House,NoSewr ,Gravel,RL,4.2,3.1,4.1,3.83,318841,127537,9109750
P06089,Karapakkam,1004,25-10-2009,182,1.0,1.0,3,AdjLand,No,01-11-1981,Others,ELO,No Access,C,4.9,3.3,3.1,3.7,193582,75544,4721500
P05145,T Nagar,1723,21-04-2010,8,1.0,1.0,4,AdjLand,Yes,01-05-1971,Others,NoSeWa,Paved,RL,2.2,4.9,3.0,3.235,533091,224460,14028720
P09349,Adyar,1033,08-01-2007,86,1.0,1.0,3,AdjLand,Yes,14-01-1984,House,ELO,Paved,C,3.5,2.7,3.9,3.54,239881,31984,7996045
P09875,Velachery,1871,24-12-2004,22,3.0,2.0,5,Family,No,06-01-1955,Others,AllPub,Paved,C,4.0,3.2,2.8,3.28,310203,180952,8616750
P06095,Karapakkam,1438,24-10-2009,168,2.0,2.0,4,Partial,Yes,05-11-1963,Commercial,NoSewr ,Gravel,RL,4.6,3.3,3.4,3.73,607282,111542,12393500
P05535,Karapakkam,657,06-02-2010,24,1.0,1.0,2,AbNormal,Yes,09-02-1997,House,AllPub,Paved,C,4.4,2.4,3.5,3.44,207970,77989,5199250
P03570,KK Nagar,2439,27-02-2011,162,4.0,2.0,6,Partial,No,05-03-1985,House,NoSewr ,Gravel,RH,4.0,4.0,4.1,4.04,366951,111197,11119720
P01025,Chrompet,1005,16-02-2013,105,1.0,1.0,3,AbNormal,Yes,25-02-1978,Commercial,NoSeWa,Paved,RL,4.0,2.3,2.6,2.9,388252,187864,12524250
P00780,Chrompet,1016,28-07-2013,107,1.0,1.0,3,Family,Yes,06-08-1979,Commercial,AllPub,Gravel,RL,4.9,4.9,2.4,4.15,402081,214443,13402700
P03873,KK Nagar,1814,25-12-2010,35,3.0,2.0,5,Partial,No,26-12-2005,House,NoSeWa,Gravel,RH,2.2,3.1,2.9,2.75,451646,169367,9409300
P09420,Chrompet,1173,15-12-2006,198,1.0,1.0,3,Partial,Yes,18-12-1995,House,NoSeWa,No Access,RM,3.0,3.0,2.8,2.94,258192,114752,9562650
P02793,Chrompet,779,26-07-2011,24,1.0,1.0,2,Partial,Yes,01-08-1986,Others,NoSeWa,Paved,RL,4.0,2.9,3.9,3.53,270533,40990,8197980
P07273,Anna Nagar,1875,01-01-2009,186,2.0,1.0,5,Normal Sale,No,13-01-1964,Others,ELO,Gravel,RH,4.8,3.7,2.9,3.765,408310,144884,13171300
P06547,Velachery,1874,26-07-2009,45,3.0,2.0,5,AbNormal,No,04-08-1974,House,AllPub,NoAccess,RL,2.1,4.9,3.0,3.63,288052,120796,9292000
P01057,Chrompet,1291,21-01-2013,113,2.0,1.0,4,Family,Yes,29-01-1982,House,NoSewr ,Gravel,RL,3.1,2.1,3.8,2.91,314990,136495,10499650
P00386,Chrompet,1083,24-05-2014,74,1.0,1.0,3,Family,Yes,30-05-1991,House,NoSeWa,Gravel,RH,2.8,2.9,3.8,3.14,289448,72362,9045250
P00965,Chrompet,1093,02-04-2013,142,1.0,1.0,3,AbNormal,Yes,08-04-1988,House,AllPub,Paved,RL,3.4,3.8,2.3,3.23,265752,104403,9491150
P09110,Chrompet,1141,04-04-2007,148,1.0,1.0,3,Family,No,07-04-1993,Commercial,ELO,No Access,RH,3.3,3.2,2.1,2.9,289568,104244,11582700
P04929,Karapakkam,1500,01-06-2010,30,2.0,2.0,4,AdjLand,No,03-06-2003,Others,NoSewr ,No Access,RL,4.5,2.8,2.2,3.07,273528,85478,8547750
P06879,KK Nagar,2016,30-04-2009,99,3.0,2.0,5,AbNormal,Yes,05-05-1989,Others,AllPub,Gravel,RM,4.9,2.5,4.1,3.86,415026,200819,13387920
P02153,Karapakkam,1550,28-11-2011,165,2.0,2.0,4,Partial,Yes,10-12-1962,House,ELO,Gravel,C,5.0,2.9,4.3,4.09,261951,141595,7079750
P09391,Chrompet,1138,24-12-2006,23,1.0,1.0,3,AbNormal,Yes,28-12-1991,Commercial,NoSeWa,Gravel,RH,2.6,4.2,2.0,3.06,372628,220817,13801050
P08417,Chrompet,1239,09-01-2008,59,2.0,1.0,4,AdjLand,Yes,14-01-1986,Others,ELO,Gravel,RH,3.3,3.4,4.5,3.7,282909,65287,10881130
P04786,Karapakkam,1188,30-06-2010,97,1.0,1.0,3,AdjLand,No,09-07-1975,Commercial,ELO,Paved,RH,2.6,3.4,2.2,2.68,327084,186905,9345250
P06938,T Nagar,1838,14-04-2009,139,2.0,1.0,5,Family,No,18-04-1995,Commercial,NoSewr ,Paved,RL,2.2,2.7,3.6,2.955,809661,242898,20241530
P09769,Velachery,1732,26-08-2005,197,2.0,1.0,4,Family,Yes,27-08-2000,Commercial,NoSeWa,No Access,RL,4.2,2.3,4.8,3.53,561062,212294,15163850
P09210,Chrompet,1138,24-02-2007,150,1.0,1.0,3,AbNormal,Yes,26-02-1999,Commercial,AllPub,No Access,RH,2.1,2.2,4.3,2.8,365086,182543,13038800
P08002,Chrompet,726,25-05-2008,112,1.0,1.0,2,Normal Sale,No,02-06-1979,Commercial,NoSewr ,No Access,RL,5.0,3.5,3.1,3.83,253522,63380,9054350
P09537,Adyar,1182,20-10-2006,187,1.0,1.0,3,AbNormal,Yes,27-10-1977,Commercial,NoSeWa,Paved,RM,4.6,2.7,2.9,3.37,507838,153890,15389035
P04027,Karapakkam,1208,22-11-2010,36,1.0,1.0,3,Family,Yes,28-11-1986,Commercial,ELO,Gravel,RH,4.0,4.1,2.8,3.55,533855,141635,10895000
P09559,Chrompet,961,12-10-2006,31,1.0,1.0,3,AbNormal,Yes,16-10-1988,House,AllPub,Paved,RL,4.8,4.7,2.4,4.04,229958,73586,9198300
P03121,Karapakkam,985,23-05-2011,61,1.0,1.0,3,Partial,No,28-05-1991,Others,AllPub,Gravel,RL,2.2,4.4,2.3,2.9,238300,59575,7446875
P04553,Karapakkam,1402,10-08-2010,89,2.0,2.0,4,Normal Sale,No,14-08-1994,House,ELO,No Access,RM,2.4,4.4,2.0,2.84,291726,84447,7677000
P09652,Velachery,1823,28-04-2006,44,3.0,2.0,5,Family,Yes,06-05-1972,Others,NoSeWa,No Access,RH,3.1,4.9,2.2,3.64,362103,211227,10058430
P00112,T Nagar,1710,06-12-2014,194,1.0,1.0,4,AbNormal,No,07-12-2008,Others,NoSewr ,Gravel,RL,2.6,4.6,3.2,3.37,373656,83035,13839120
P00282,Chrompet,1280,29-07-2014,63,2.0,1.0,4,Family,No,06-08-1981,Commercial,AllPub,Gravel,RL,4.2,2.9,3.8,3.56,477456,130215,14468350
P02239,Karapakkam,730,08-11-2011,9,1.0,1.0,2,Family,No,19-11-1965,Commercial,ELO,Paved,C,2.5,4.3,2.4,3.0,233933,109169,5198500
P09061,Adyar,783,24-04-2007,149,1.0,1.0,2,AdjLand,Yes,03-05-1969,Others,NoSewr ,No Access,RL,4.2,2.9,3.9,3.79,332985,110995,8538070
P02600,Velachery,1727,04-09-2011,14,2.0,1.0,4,AbNormal,Yes,13-09-1975,Commercial,AllPub,Paved,RL,4.2,3.3,4.0,3.74,513631,295727,15564570
P04481,Karapakkam,1502,22-08-2010,193,2.0,2.0,4,Normal Sale,Yes,27-08-1991,House,NoSeWa,Paved,I,2.7,4.4,4.1,3.77,289534,93903,7825250
P01751,T Nagar,1565,14-02-2012,147,1.0,1.0,4,Normal Sale,No,23-02-1975,Others,ELO,Paved,RH,4.6,4.4,3.7,4.145,329372,90861,11357640
P08044,Adyar,878,12-05-2008,16,1.0,1.0,3,Partial,Yes,17-05-1989,House,NoSewr ,Paved,A,5.0,3.3,5.0,4.66,225847,6453,6452785
P05359,KK Nagar,1527,11-03-2010,121,2.0,1.0,4,Family,No,13-03-2000,House,AllPub,Gravel,RM,2.0,4.0,2.2,2.68,390304,230179,10007800
P09578,Velachery,1893,11-09-2006,70,3.0,2.0,5,Family,Yes,19-09-1975,Others,NoSewr ,Paved,C,2.9,3.7,4.8,3.83,389835,209911,9995770
P09704,Velachery,1697,24-01-2006,107,2.0,1.0,4,Normal Sale,No,02-02-1971,Others,ELO,Gravel,C,3.9,3.8,4.9,4.16,310766,86324,8632400
P08723,Adyar,1155,09-09-2007,150,1.0,1.0,3,Family,No,14-09-1984,Commercial,ELO,No Access,RM,2.3,2.3,5.0,3.65,457917,134681,13468145
P09280,Velachery,1534,02-02-2007,189,2.0,1.0,4,AdjLand,Yes,12-02-1965,House,NoSeWa,No Access,RM,2.2,2.7,4.3,3.06,289647,106204,9654890
P04668,Karapakkam,1223,22-07-2010,192,1.0,1.0,3,Partial,No,29-07-1980,Others,NoSewr ,Gravel,RM,2.5,4.0,4.4,3.71,280818,76587,8509625
P02382,Chrompet,790,15-10-2011,166,1.0,1.0,2,AdjLand,Yes,23-10-1977,Others,NoSewr ,Gravel,RH,4.4,3.0,3.5,3.57,268584,86640,8664000
P03577,Anna Nagar,1793,24-02-2011,108,1.0,1.0,4,AdjLand,Yes,03-03-1983,House,NoSeWa,Paved,RH,4.8,4.7,3.5,4.255,448462,179385,12813210
P09212,Chrompet,982,23-02-2007,79,1.0,1.0,3,Partial,No,25-02-1997,Commercial,ELO,Gravel,RM,3.9,4.6,4.7,4.42,357720,38327,12775700
P04879,Velachery,1726,12-06-2010,89,2.0,1.0,4,AbNormal,Yes,22-06-1968,House,ELO,Paved,A,4.1,3.9,2.9,3.65,291169,84286,7662340
P09556,Adyar,779,12-10-2006,51,1.0,1.0,2,Normal Sale,No,14-10-1997,House,NoSewr ,No Access,C,3.6,4.4,2.4,3.16,190463,31744,5290635
P00410,Anna Nagar,1998,08-05-2014,20,2.0,1.0,5,AbNormal,Yes,09-05-2008,Commercial,AllPub,No Access,RL,2.2,3.9,4.2,3.425,761636,313615,22401070
P06234,Velachery,1513,01-10-2009,72,2.0,1.0,4,Normal Sale,Yes,10-10-1974,Others,AllPub,No Access,C,2.4,2.8,3.6,2.94,312349,80090,8008950
P01085,Anna Nagar,1896,07-01-2013,101,2.0,1.0,5,Normal Sale,No,14-01-1985,Commercial,AllPub,Paved,RL,2.3,3.7,2.6,2.77,682594,393009,20684660
P02212,Chrompet,1129,14-11-2011,8,1.0,1.0,3,AdjLand,Yes,20-11-1984,Commercial,NoSeWa,No Access,RH,2.3,4.4,4.0,3.65,333056,38430,12809850
P07455,T Nagar,1630,04-11-2008,186,1.0,1.0,4,Family,Yes,12-11-1976,House,NoSeWa,Gravel,RH,4.2,4.2,4.9,4.515,375760,169698,12121290
P07662,Chrompet,1072,08-09-2008,36,1.0,1.0,3,Partial,No,18-09-1971,Commercial,AllPub,Gravel,RH,4.5,2.5,3.7,3.46,370014,47744,11935950
P06747,Adyar,641,06-06-2009,35,1.0,1.0,2,AdjLand,No,07-06-2004,House,NoSeWa,No Access,RH,2.0,2.3,3.5,2.81,187070,6236,6235675
P02917,Karapakkam,926,29-06-2011,98,1.0,1.0,3,Family,No,04-07-1991,House,ELO,Gravel,RL,4.3,4.8,2.9,3.89,288834,68770,6877000
P07025,Adyar,1027,19-03-2009,74,1.0,1.0,3,AbNormal,No,24-03-1991,House,NoSewr ,Gravel,A,4.3,3.4,4.1,4.02,259018,40898,6816270
P07418,Velachery,1845,18-11-2008,110,3.0,2.0,5,AbNormal,Yes,01-12-1956,Others,AllPub,Gravel,C,3.4,3.9,2.4,3.33,363745,161665,10104040
P03588,Adyar,890,21-02-2011,179,1.0,1.0,3,AbNormal,Yes,29-02-1980,Commercial,NoSeWa,No Access,RH,3.5,2.9,2.0,2.63,331376,154642,11045865
P07905,T Nagar,1827,29-06-2008,98,2.0,1.0,5,Partial,Yes,03-07-1995,Commercial,AllPub,No Access,RL,2.4,3.4,4.0,3.37,616673,287781,20555760
P09566,Velachery,1543,03-10-2006,55,2.0,1.0,4,Normal Sale,No,15-10-1959,Commercial,ELO,No Access,RM,3.8,4.5,2.2,3.64,425726,206413,12900790
P03853,Adyar,971,29-12-2010,161,1.0,1.0,3,Partial,Yes,07-01-1974,House,NoSeWa,Paved,A,2.0,4.5,4.6,3.8,201160,88008,6286255
P04836,Karapakkam,1319,21-06-2010,55,1.0,1.0,3,Normal Sale,No,01-07-1970,House,NoSeWa,No Access,C,4.7,5.0,3.7,4.39,161381,109170,4746500
P07067,Anna Nagar,1976,07-03-2009,65,2.0,1.0,5,AdjLand,No,15-03-1978,Commercial,NoSeWa,Paved,RL,4.1,4.8,2.1,3.475,751564,322099,21473270
P07457,KK Nagar,1514,04-11-2008,4,2.0,1.0,4,Normal Sale,Yes,10-11-1985,House,NoSeWa,Paved,RH,5.0,4.1,3.5,4.13,326724,154286,9075660
P05124,Chrompet,1032,26-04-2010,192,1.0,1.0,3,AbNormal,Yes,04-05-1979,House,AllPub,Gravel,RL,3.6,2.7,2.9,3.03,260006,125188,9629850
P00329,Chrompet,760,30-06-2014,92,1.0,1.0,2,AbNormal,No,01-07-2009,House,NoSewr ,Gravel,RM,4.0,2.3,4.9,3.59,247189,119333,8523750
P03787,Adyar,693,11-01-2011,69,1.0,1.0,2,Normal Sale,No,13-01-2003,House,NoSewr ,Gravel,RL,2.7,4.6,3.3,3.38,320549,88151,8013720
P02964,KK Nagar,2078,22-06-2011,13,3.0,2.0,5,AbNormal,No,27-06-1990,House,NoSeWa,Paved,RH,2.3,2.8,4.6,,475144,106665,9696820
P05473,Adyar,762,18-02-2010,112,1.0,1.0,2,AdjLand,No,23-02-1990,House,NoSeWa,No Access,RH,4.4,2.1,2.2,2.84,232369,12909,6454700
P01956,KK Nagar,2471,09-01-2012,37,4.0,2.0,6,Normal Sale,No,14-01-1990,Commercial,AllPub,Paved,RM,3.4,2.8,2.6,2.9,865802,481001,19240040
P01442,T Nagar,1613,04-05-2012,14,1.0,1.0,4,Partial,Yes,11-05-1986,House,NoSewr ,Gravel,RL,3.4,4.3,4.3,4.03,380323,228194,12677420
P07364,Chrompet,1256,08-12-2008,34,2.0,1.0,4,AbNormal,Yes,09-12-2004,House,AllPub,No Access,RL,2.5,2.0,4.4,2.87,318650,139409,9957800
P00611,Chrompet,813,28-11-2013,103,1.0,1.0,3,AdjLand,Yes,06-12-1980,House,ELO,Gravel,RM,3.9,3.4,4.8,3.97,247321,95124,9512350
P06343,Karapakkam,730,10-09-2009,73,1.0,1.0,2,AbNormal,No,21-09-1965,Commercial,NoSeWa,No Access,C,4.1,5.0,3.9,4.29,190554,39088,4886000
P09910,Velachery,1711,27-10-2004,127,2.0,1.0,4,AbNormal,No,04-11-1974,Commercial,ELO,Paved,A,2.8,5.0,4.4,4.27,373435,204787,12046300
P01808,Karapakkam,1000,04-02-2012,134,1.0,1.0,3,AbNormal,No,06-02-2004,Commercial,ELO,No Access,A,2.6,2.5,3.6,2.97,279045,62010,6201000
P00546,Chrompet,826,18-01-2014,116,1.0,1.0,3,Family,Yes,23-01-1994,House,AllPub,Paved,RM,3.4,4.4,2.9,3.65,255931,36562,9140400
P01747,Karapakkam,1337,14-02-2012,123,2.0,2.0,4,AbNormal,No,20-02-1986,House,NoSewr ,No Access,RL,3.1,4.3,2.1,3.06,255448,117368,6904000
P06215,Anna Nagar,1542,05-10-2009,52,1.0,1.0,4,Partial,Yes,11-10-1987,Others,NoSeWa,No Access,RH,3.6,3.0,3.1,3.25,331870,80107,11443800
P09484,Adyar,850,17-11-2006,179,1.0,1.0,3,Partial,No,22-11-1986,House,NoSewr ,Paved,I,5.0,4.9,4.4,4.68,223553,52601,6575100
P05464,Velachery,1729,19-02-2010,105,2.0,1.0,4,Partial,Yes,20-02-2005,Others,ELO,Paved,RH,4.4,4.8,2.0,3.86,350782,116927,10629750
P08325,Velachery,1740,14-02-2008,92,2.0,1.0,4,Normal Sale,Yes,21-02-1978,Others,NoSeWa,Gravel,RM,2.9,3.5,4.9,3.77,426731,207269,12192300
P05098,Karapakkam,734,01-05-2010,151,1.0,1.0,2,AdjLand,No,06-05-1991,House,NoSeWa,Gravel,RL,2.4,2.8,4.3,3.28,268090,100534,6702250
P02531,Velachery,1624,16-09-2011,109,2.0,1.0,4,Normal Sale,No,26-09-1971,Others,NoSewr ,Paved,RH,2.4,4.2,3.1,3.42,289018,108382,9031800
P07815,KK Nagar,2273,24-07-2008,121,4.0,2.0,6,AbNormal,No,26-07-2002,House,AllPub,Gravel,RL,4.0,3.1,2.3,3.05,442169,262911,11950520
P00469,Anna Nagar,1622,24-03-2014,109,1.0,1.0,4,AbNormal,Yes,28-03-1999,Others,AllPub,No Access,RL,3.4,4.4,2.9,3.45,355700,118567,13174060
P10010,Velachery,1637,22-03-2004,100,2.0,1.0,4,Partial,No,27-03-1986,Others,NoSewr ,Paved,I,2.2,3.3,4.7,3.45,275903,181061,8621960
P07740,Anna Nagar,1658,15-08-2008,17,1.0,1.0,4,Family,No,26-08-1966,Others,ELO,Paved,RM,2.2,3.0,3.5,2.92,376415,125472,12547180
P01203,Chrompet,1068,26-10-2012,53,1.0,1.0,3,Normal Sale,No,28-10-2004,House,ELO,Paved,RL,4.6,2.0,2.5,2.93,269165,42057,8411400
P03119,Karapakkam,950,23-05-2011,41,1.0,1.0,3,Normal Sale,Yes,27-05-1993,Commercial,NoSeWa,Gravel,A,3.1,2.9,3.9,3.36,362138,96570,8047500
P05242,Chrompet,1288,04-04-2010,190,2.0,1.0,4,Partial,Yes,11-04-1980,Commercial,NoSeWa,Gravel,RM,2.1,3.4,2.7,2.8,487732,94400,15733300
P04084,Velachery,1693,11-11-2010,144,2.0,1.0,4,AdjLand,Yes,16-11-1988,Commercial,NoSeWa,No Access,A,2.6,3.7,3.8,3.46,497620,229671,12759490
P06433,KK Nagar,2047,20-08-2009,122,3.0,2.0,5,Family,No,22-08-2001,Others,NoSewr ,Gravel,RM,3.9,2.2,3.4,3.19,508503,272855,12402500
P09258,Velachery,1764,09-02-2007,28,2.0,1.0,4,AdjLand,No,22-02-1954,Commercial,AllPub,No Access,RM,4.5,2.5,3.4,3.27,440633,279067,14687760
P07444,Adyar,1212,07-11-2008,48,2.0,2.0,4,AbNormal,No,13-11-1984,House,NoSewr ,Paved,RH,4.2,4.1,4.6,4.38,286674,98544,8958560
P04228,KK Nagar,1676,12-10-2010,177,2.0,1.0,4,AdjLand,No,17-10-1989,House,AllPub,Paved,RM,3.3,4.0,2.1,3.03,317292,133058,10235220
P01276,T Nagar,1818,09-09-2012,146,2.0,1.0,5,Family,Yes,16-09-1984,House,NoSewr ,No Access,RM,4.6,3.1,3.2,3.595,331690,252085,13267610
P04880,KK Nagar,1526,12-06-2010,116,2.0,1.0,4,Partial,No,14-06-2000,Commercial,NoSewr ,Gravel,RH,4.5,2.8,3.1,3.43,540070,244317,12858800
P02197,Velachery,1523,17-11-2011,83,2.0,1.0,4,Partial,Yes,27-11-1970,Others,ELO,Paved,C,2.4,4.7,3.6,3.8,306988,153494,8078620
P01578,Chrompet,786,15-03-2012,28,1.0,1.0,2,Family,Yes,22-03-1987,Others,NoSeWa,Gravel,RH,2.3,2.8,4.4,3.13,246815,139862,8227170
P04323,Karapakkam,1650,22-09-2010,110,2.0,2.0,4,Partial,Yes,27-09-1991,Others,AllPub,Gravel,I,3.2,2.7,3.1,3.01,371520,213624,9288000
P01552,KK Nagar,1503,20-03-2012,183,2.0,1.0,4,Partial,Yes,25-03-1993,Others,NoSeWa,Gravel,RM,4.3,4.5,3.2,3.92,478205,244663,11121040
P04423,Karapakkam,1248,03-09-2010,78,1.0,1.0,3,Normal Sale,Yes,11-09-1979,Others,AllPub,No Access,A,2.1,2.7,4.1,3.08,182728,131336,5710250
P07784,KK Nagar,2061,04-08-2008,64,3.0,2.0,5,Family,Yes,07-08-1999,House,NoSeWa,Paved,RL,4.6,2.3,3.7,3.55,500455,113740,11373980
P00988,Anna Nagar,1963,18-03-2013,168,2.0,1.0,5,Family,No,29-03-1969,House,NoSewr ,Gravel,RL,2.1,4.8,4.5,3.735,429110,247063,13003330
P03754,Karapakkam,589,15-01-2011,101,1.0,1.0,2,Family,Yes,27-01-1964,Others,NoSeWa,Paved,RL,2.0,2.6,3.5,2.78,303081,115171,6061625
P05045,Chrompet,990,10-05-2010,4,1.0,1.0,3,Normal Sale,No,15-05-1988,House,AllPub,No Access,RH,4.3,2.9,3.2,3.41,181675,83850,6987500
P03260,Karapakkam,1077,24-04-2011,144,1.0,1.0,3,AbNormal,No,02-05-1978,Commercial,ELO,Paved,RM,3.3,4.9,4.2,4.14,305249,246169,9846750
P06118,Karapakkam,879,19-10-2009,164,1.0,1.0,2,AdjLand,Yes,01-11-1959,Commercial,ELO,No Access,A,4.1,2.5,2.1,2.82,253701,84567,6040500
P07998,Velachery,1917,26-05-2008,88,3.0,2.0,5,AdjLand,No,03-06-1976,Commercial,NoSewr ,Paved,RL,4.7,2.4,4.1,3.49,611610,128760,16094990
P03550,T Nagar,1682,04-03-2011,78,1.0,1.0,4,AbNormal,No,12-03-1976,Commercial,AllPub,Gravel,RH,3.7,3.0,3.5,3.435,690507,111974,18662350
P06336,Adyar,1045,11-09-2009,76,1.0,1.0,3,Family,No,16-09-1989,Commercial,ELO,Paved,I,2.2,3.2,3.3,2.95,339894,22660,11329800
P00935,Anna Nagar,1969,20-04-2013,76,2.0,1.0,5,Normal Sale,Yes,25-04-1993,Commercial,NoSeWa,Paved,RM,4.6,4.4,2.1,3.55,893744,183332,22916500
P09718,Velachery,1635,09-12-2005,190,2.0,1.0,4,AdjLand,No,14-12-1985,Commercial,NoSewr ,Paved,A,3.2,4.8,3.7,4.07,491404,147421,12285100
P06363,KK Nagar,2395,06-09-2009,142,4.0,2.0,6,Normal Sale,No,09-09-1998,Others,AllPub,Gravel,RL,3.3,3.4,3.4,3.37,397954,198977,13265120
P03185,Anna Nagar,1804,09-05-2011,69,2.0,1.0,5,Normal Sale,Yes,15-05-1987,House,AllPub,Gravel,RM,2.2,2.8,2.6,2.51,536773,145074,14507380
P02503,Anna Nagar,1979,22-09-2011,80,2.0,1.0,5,Family,Yes,30-09-1976,House,ELO,No Access,RL,4.2,3.4,3.4,3.68,401521,220189,12952300
P03315,Karapakkam,1305,14-04-2011,71,1.0,1.0,3,AdjLand,No,18-04-1994,Other,AllPub,No Access,RH,2.4,2.7,3.7,3.01,303182,137154,7218625
P01801,Adyar,940,06-02-2012,60,1.0,1.0,3,Family,Yes,09-02-1999,House,AllPub,No Access,RL,4.3,4.9,3.2,3.87,292749,17742,8871195
P04414,Velachery,1525,06-09-2010,88,2.0,1.0,4,Normal Sale,No,15-09-1972,Commercial,AllPub,No Access,RM,2.7,3.6,3.6,3.38,489510,119070,13230010
P06478,Karapakkam,876,10-08-2009,140,1.0,1.0,2,Family,Yes,17-08-1983,Others,NoSeWa,Paved,RH,4.6,3.1,3.5,3.71,338150,169075,6763000
P00949,Chrompet,841,13-04-2013,190,1.0,1.0,3,Family,No,16-04-2002,Commercial,AllPub,No Access,RM,2.1,3.6,4.6,3.45,339061,76562,10937450
P07812,Chrompet,715,24-07-2008,178,1.0,1.0,2,Partial,Yes,28-07-1992,House,NoSeWa,No Access,RL,2.5,2.5,2.1,2.38,201840,41760,6960000
